order_id,is_prepaid,city_tier,past_cod_rejections,order_value,item_category,address_text,address_completeness,order_hour,is_weekend,rejected
ORD03244,1,2,0,1290.0,grocery,"Plot No. 17, Station Road, Ranchi",67,3,1,0
ORD03245,1,1,0,1560.0,home,"Door No. 5, Lake View Lane, Jaipur, 615243",90,16,1,0
ORD03246,0,1,2,610.0,accessories,"H.No. 8, Model Colony, Jaipur",67,12,0,0
ORD03247,0,2,0,290.0,electronics,"Plot No. 17, MG Road, Lucknow, 770443",90,4,0,0
ORD03248,0,3,0,490.0,fashion,"23, Ashok Vihar, Kanpur, 626742",90,2,1,0
ORD03249,1,1,0,600.0,beauty,"Flat 4B, Gandhi Marg, Jaipur",67,8,1,0
ORD03250,1,3,2,900.0,home,"Flat 4B, Station Road, Opposite SBI Bank, Ranchi, 482035",100,19,1,0
ORD03251,0,3,1,360.0,accessories,"23, Model Colony, Lucknow, 565404",90,17,0,0
ORD03252,0,3,1,420.0,fashion,"Flat 4B, Church Street, Near Water Tank, Lucknow, 734682",100,19,0,0
ORD03253,1,1,3,900.0,grocery,"H.No. 8, Church Street, Mumbai, 286602",90,18,0,0
ORD03254,0,3,3,1170.0,fashion,"23, Gandhi Marg, Patna, 556192",90,18,0,1
ORD03255,0,2,0,460.0,beauty,"H.No. 8, Gandhi Marg, Bhopal",67,20,1,0
ORD03256,0,2,4,300.0,fashion,"H.No. 8, Nehru Nagar, Near Govt School, Jaipur, 231335",100,15,0,1
ORD03257,1,1,0,4770.0,beauty,"Sector 12, Nagpur, 813089",63,0,1,0
ORD03258,0,1,0,1060.0,beauty,"Flat 4B, Model Colony, Nagpur, 624654",90,4,0,0
ORD03259,0,2,3,570.0,electronics,"Flat 4B, Gandhi Marg, Nagpur, 517007",90,23,0,1
ORD03260,1,2,0,1120.0,fashion,"Sector 12, Behind Central Mall, Ranchi, 509007",73,14,0,0
ORD03261,0,1,0,620.0,home,"Flat 4B, Church Street, Near City Hospital, Pune",77,11,0,0
ORD03262,0,1,0,1120.0,grocery,"H.No. 8, Model Colony, Ranchi",67,0,0,0
ORD03263,0,2,1,730.0,electronics,"23, Lake View Lane, Opposite SBI Bank, Mirzapur, 671024",100,13,0,0
ORD03264,0,1,0,700.0,fashion,"Flat 4B, Church Street, Kanpur, 170705",90,17,1,0
ORD03265,1,3,1,620.0,fashion,"Door No. 5, Church Street, Lucknow, 644588",90,17,0,0
ORD03266,0,1,3,280.0,accessories,"Plot No. 17, Sector 12, Near Water Tank, Kanpur",77,5,1,1
ORD03267,0,1,1,2130.0,electronics,"Lake View Lane, Near Govt School, Mirzapur, 733733",73,0,1,0
ORD03268,1,2,0,380.0,fashion,"Door No. 5, Lake View Lane, Opposite SBI Bank, Pune",77,16,1,0
ORD03269,1,2,3,290.0,grocery,"Station Road, Jaipur, 426728",63,17,1,0
ORD03270,1,2,0,590.0,beauty,"Ashok Vihar, Patna, 141335",63,14,0,0
ORD03271,0,2,0,370.0,fashion,"Flat 4B, MG Road, Near City Hospital, Kanpur, 574740",100,11,0,0
ORD03272,0,3,0,640.0,accessories,"23, Gandhi Marg, Bhopal, 437223",90,12,1,1
ORD03273,1,2,1,1000.0,beauty,"H.No. 8, Nehru Nagar, Opposite SBI Bank, Indore, 727251",100,19,0,0
ORD03274,0,1,0,1210.0,home,"Flat 4B, Nehru Nagar, Opposite Petrol Pump, Kanpur, 478300",100,1,0,0
ORD03275,1,2,0,1080.0,electronics,"H.No. 8, Park Street, Behind Central Mall, Bhopal, 832966",100,3,1,0
ORD03276,1,3,0,550.0,accessories,"Sector 12, Lucknow",40,2,0,0
ORD03277,1,2,0,690.0,fashion,"Flat 4B, Ashok Vihar, Pune, 600847",90,18,1,0
ORD03278,0,1,1,850.0,fashion,"H.No. 8, Nehru Nagar, Bhopal, 766594",90,7,0,0
ORD03279,0,3,2,230.0,fashion,"Flat 4B, MG Road, Near City Hospital, Nagpur",77,11,1,1
ORD03280,1,2,2,940.0,grocery,"Door No. 5, Church Street, Kanpur, 684518",90,11,1,0
ORD03281,0,2,0,280.0,home,"23, Model Colony, Patna, 279335",90,9,0,0
ORD03282,0,1,0,2260.0,beauty,"Flat 4B, Gandhi Marg, Opposite Petrol Pump, Patna, 651760",100,0,0,0
ORD03283,1,1,4,520.0,fashion,"H.No. 8, Church Street, Kanpur, 357157",90,4,0,0
ORD03284,1,2,0,600.0,beauty,"H.No. 8, Lake View Lane, Kanpur, 774290",90,19,0,0
ORD03285,0,1,3,420.0,grocery,"Plot No. 17, Model Colony, Behind Central Mall, Nagpur",77,10,1,1
ORD03286,0,2,0,460.0,electronics,"Flat 4B, Gandhi Marg, Near Water Tank, Indore, 389408",100,8,0,1
ORD03287,0,2,4,2600.0,grocery,"Plot No. 17, Church Street, Jaipur, 368217",90,13,0,1
ORD03288,1,1,0,1170.0,electronics,"Door No. 5, Lake View Lane, Opposite SBI Bank, Mirzapur, 630074",100,2,0,0
ORD03289,1,3,0,260.0,grocery,"Park Street, Kanpur, 278876",63,4,0,0
ORD03290,0,3,1,1640.0,fashion,"23, Church Street, Opposite SBI Bank, Ranchi, 322573",100,23,0,1
ORD03291,0,2,1,1360.0,home,"Nehru Nagar, Guwahati, 137432",63,20,1,1
ORD03292,1,1,0,560.0,accessories,"H.No. 8, Station Road, Kanpur, 660349",90,8,0,0
ORD03293,0,1,1,800.0,accessories,"Flat 4B, Park Street, Jaipur, 589909",90,17,0,0
ORD03294,0,2,1,660.0,fashion,"Nehru Nagar, Mumbai, 535072",63,5,0,1
ORD03295,1,1,0,2170.0,electronics,"Flat 4B, Nehru Nagar, Mumbai, 231713",90,20,1,0
ORD03296,0,3,0,410.0,fashion,"Door No. 5, Church Street, Behind Central Mall, Patna, 704845",100,6,0,0
ORD03297,1,1,0,730.0,accessories,"Gandhi Marg, Opposite SBI Bank, Guwahati, 353805",73,15,0,0
ORD03298,0,2,0,510.0,home,"Flat 4B, Gandhi Marg, Near Govt School, Mirzapur, 611764",100,7,0,0
ORD03299,0,2,1,280.0,electronics,"Plot No. 17, Park Street, Guwahati, 725046",90,22,1,1
ORD03300,1,2,0,2480.0,fashion,"Door No. 5, Sector 12, Near Govt School, Nagpur, 383944",100,9,0,0
ORD03301,0,1,0,330.0,accessories,"Plot No. 17, Sector 12, Near City Hospital, Ranchi, 282880",100,4,0,0
ORD03302,1,2,0,760.0,home,"Door No. 5, Model Colony, Kanpur",67,10,0,0
ORD03303,1,1,0,230.0,fashion,"Flat 4B, Nehru Nagar, Kanpur, 782618",90,20,1,0
ORD03304,0,3,0,520.0,electronics,"23, Ashok Vihar, Pune, 177309",90,12,0,0
ORD03305,0,1,0,860.0,fashion,"Plot No. 17, Park Street, Ranchi",67,19,1,0
ORD03306,0,3,0,410.0,beauty,"Lake View Lane, Near Water Tank, Jaipur, 491427",73,1,0,0
ORD03307,0,3,4,950.0,accessories,"Plot No. 17, Nehru Nagar, Ranchi, 147532",90,13,0,1
ORD03308,0,1,0,570.0,accessories,"Door No. 5, Sector 12, Pune, 463356",90,8,1,1
ORD03309,0,3,1,1330.0,electronics,"Door No. 5, Model Colony, Behind Central Mall, Guwahati, 828157",100,9,0,0
ORD03310,0,1,0,1510.0,grocery,"H.No. 8, Model Colony, Kanpur, 738812",90,9,0,0
ORD03311,1,3,0,470.0,electronics,"MG Road, Ranchi",40,9,0,0
ORD03312,1,2,0,700.0,fashion,"H.No. 8, Model Colony, Ranchi, 746977",90,18,0,0
ORD03313,1,2,0,740.0,accessories,"Door No. 5, Park Street, Jaipur, 314574",90,10,1,0
ORD03314,0,2,4,960.0,electronics,"Flat 4B, Model Colony, Mumbai, 389352",90,10,1,1
ORD03315,0,1,4,670.0,electronics,"Plot No. 17, Gandhi Marg, Near Water Tank, Mumbai",77,2,1,0
ORD03316,1,3,2,750.0,accessories,"Door No. 5, Church Street, Mirzapur",67,18,1,0
ORD03317,0,1,1,570.0,fashion,"Plot No. 17, Nehru Nagar, Mumbai",67,23,1,1
ORD03318,0,2,0,710.0,grocery,"Church Street, Guwahati",40,21,1,1
ORD03319,1,2,0,1450.0,accessories,"Door No. 5, Lake View Lane, Kanpur, 472563",90,0,0,0
ORD03320,1,3,4,980.0,home,"Flat 4B, Gandhi Marg, Opposite SBI Bank, Pune, 230706",100,11,0,0
ORD03321,0,1,1,1010.0,fashion,"Door No. 5, Model Colony, Guwahati, 328873",90,14,1,0
ORD03322,0,2,1,1030.0,electronics,"H.No. 8, Park Street, Near Water Tank, Jaipur, 395498",100,13,0,0
ORD03323,1,2,0,610.0,fashion,"H.No. 8, Gandhi Marg, Nagpur",67,2,1,1
ORD03324,1,2,0,810.0,electronics,"Plot No. 17, Station Road, Opposite Petrol Pump, Ranchi, 292255",100,19,0,0
ORD03325,1,1,4,350.0,grocery,"Sector 12, Opposite SBI Bank, Nagpur",50,12,0,0
ORD03326,1,1,0,1420.0,electronics,"23, MG Road, Patna",67,17,0,0
ORD03327,1,1,0,200.0,electronics,"Church Street, Opposite SBI Bank, Jaipur, 682818",73,15,0,0
ORD03328,0,2,0,630.0,home,"23, Lake View Lane, Mirzapur",67,5,1,0
ORD03329,0,1,2,1320.0,home,"23, Model Colony, Near Govt School, Lucknow, 257605",100,9,0,0
ORD03330,1,2,0,290.0,accessories,"Door No. 5, Gandhi Marg, Mirzapur",67,16,0,0
ORD03331,1,1,2,850.0,electronics,"H.No. 8, Park Street, Patna, 602059",90,16,0,0
ORD03332,1,3,0,440.0,grocery,"Flat 4B, Nehru Nagar, Bhopal, 505037",90,7,0,0
ORD03333,0,3,3,530.0,home,"23, Ashok Vihar, Opposite Petrol Pump, Guwahati",77,3,0,1
ORD03334,0,2,1,1170.0,electronics,"H.No. 8, Nehru Nagar, Near Govt School, Mirzapur, 642181",100,14,1,0
ORD03335,1,2,0,750.0,fashion,"H.No. 8, Church Street, Guwahati, 770958",90,0,1,0
ORD03336,1,1,1,200.0,electronics,"Door No. 5, MG Road, Opposite Petrol Pump, Mumbai",77,6,0,0
ORD03337,1,1,0,370.0,beauty,"Plot No. 17, Church Street, Behind Central Mall, Ranchi, 549486",100,9,1,0
ORD03338,1,1,0,1190.0,fashion,"23, Lake View Lane, Opposite Petrol Pump, Nagpur, 427090",100,6,1,0
ORD03339,1,2,2,870.0,accessories,"Flat 4B, Nehru Nagar, Bhopal",67,0,0,0
ORD03340,1,2,0,1900.0,home,"Flat 4B, Sector 12, Kanpur, 444504",90,16,0,0
ORD03341,1,3,0,1830.0,accessories,"H.No. 8, Gandhi Marg, Kanpur, 349473",90,11,0,0
ORD03342,1,2,0,540.0,fashion,"Flat 4B, Ashok Vihar, Nagpur, 460652",90,16,0,0
ORD03343,1,2,0,2990.0,electronics,"H.No. 8, Gandhi Marg, Mumbai, 264061",90,14,0,0
ORD03344,0,2,3,670.0,fashion,"Station Road, Mumbai, 129334",63,23,0,0
ORD03345,0,2,0,370.0,fashion,"Plot No. 17, Nehru Nagar, Opposite SBI Bank, Jaipur, 402895",100,15,0,0
ORD03346,1,1,4,450.0,accessories,"Park Street, Near City Hospital, Indore, 337190",73,22,1,0
ORD03347,0,2,4,200.0,fashion,"H.No. 8, Park Street, Opposite SBI Bank, Lucknow, 806742",100,13,1,1
ORD03348,0,2,0,1740.0,electronics,"23, Station Road, Near Water Tank, Indore, 404664",100,2,0,0
ORD03349,0,2,0,1730.0,fashion,"Plot No. 17, Church Street, Opposite SBI Bank, Ranchi, 332561",100,18,1,0
ORD03350,0,3,2,360.0,electronics,"H.No. 8, Model Colony, Mumbai",67,11,1,1
ORD03351,0,2,0,580.0,grocery,"H.No. 8, Station Road, Opposite Petrol Pump, Mirzapur, 740065",100,18,0,0
ORD03352,0,1,0,700.0,beauty,"Flat 4B, Station Road, Guwahati, 175850",90,17,0,0
ORD03353,1,2,0,370.0,beauty,"Flat 4B, Model Colony, Bhopal, 656042",90,13,0,0
ORD03354,0,2,1,230.0,electronics,"H.No. 8, Park Street, Nagpur, 290323",90,19,0,0
ORD03355,0,1,2,590.0,accessories,"23, Church Street, Pune, 646012",90,22,0,1
ORD03356,0,3,0,550.0,beauty,"Lake View Lane, Opposite Petrol Pump, Bhopal",50,8,0,0
ORD03357,1,3,0,530.0,electronics,"Plot No. 17, Nehru Nagar, Opposite SBI Bank, Pune, 465738",100,2,0,0
ORD03358,0,3,3,760.0,electronics,"Plot No. 17, Church Street, Nagpur",67,22,0,1
ORD03359,1,1,2,1570.0,accessories,"Plot No. 17, Sector 12, Kanpur, 703344",90,11,1,0
ORD03360,1,3,1,550.0,home,"Flat 4B, Sector 12, Patna, 185367",90,19,1,0
ORD03361,1,2,2,740.0,beauty,"Door No. 5, Ashok Vihar, Near Govt School, Nagpur",77,16,1,0
ORD03362,0,2,0,1030.0,electronics,"H.No. 8, Park Street, Patna",67,4,1,1
ORD03363,1,2,2,930.0,fashion,"Plot No. 17, Nehru Nagar, Near City Hospital, Mirzapur, 265543",100,7,1,0
ORD03364,0,3,0,460.0,beauty,"Sector 12, Lucknow, 520559",63,18,0,0
ORD03365,1,2,0,700.0,beauty,"Door No. 5, Gandhi Marg, Behind Central Mall, Jaipur",77,3,1,0
ORD03366,1,2,1,920.0,home,"Flat 4B, Sector 12, Mirzapur",67,14,1,0
ORD03367,0,2,0,340.0,beauty,"Plot No. 17, Sector 12, Guwahati, 666397",90,18,0,0
ORD03368,0,2,5,1420.0,fashion,"MG Road, Ranchi, 227104",63,14,0,1
ORD03369,0,1,0,1570.0,grocery,"23, MG Road, Behind Central Mall, Mumbai, 273072",100,13,0,0
ORD03370,1,3,3,430.0,accessories,"H.No. 8, Station Road, Guwahati, 722567",90,15,0,0
ORD03371,0,2,3,750.0,accessories,"Plot No. 17, MG Road, Near Govt School, Lucknow, 743962",100,23,0,0
ORD03372,1,2,0,980.0,electronics,"Door No. 5, Gandhi Marg, Patna",67,9,0,0
ORD03373,0,1,2,480.0,electronics,"Plot No. 17, Nehru Nagar, Near City Hospital, Bhopal, 120382",100,23,1,0
ORD03374,1,2,0,890.0,grocery,"Plot No. 17, Station Road, Lucknow, 562607",90,13,0,0
ORD03375,1,1,3,730.0,home,"23, Model Colony, Ranchi, 176781",90,19,0,0
ORD03376,1,1,0,280.0,home,"Plot No. 17, Model Colony, Jaipur, 581409",90,10,0,0
ORD03377,1,2,1,880.0,accessories,"H.No. 8, Model Colony, Opposite Petrol Pump, Guwahati, 521373",100,1,1,0
ORD03378,0,2,0,340.0,home,"Flat 4B, Model Colony, Nagpur",67,18,1,0
ORD03379,0,2,0,1170.0,home,"H.No. 8, Gandhi Marg, Lucknow, 111087",90,2,0,1
ORD03380,1,1,0,440.0,fashion,"Flat 4B, Church Street, Guwahati, 236827",90,3,0,0
ORD03381,0,2,0,600.0,fashion,"Door No. 5, Nehru Nagar, Near City Hospital, Ranchi, 843465",100,10,0,1
ORD03382,0,1,2,1520.0,fashion,"Plot No. 17, Station Road, Nagpur, 636777",90,12,1,0
ORD03383,0,3,1,900.0,accessories,"Gandhi Marg, Behind Central Mall, Mirzapur",50,17,1,0
ORD03384,0,2,1,350.0,electronics,"Door No. 5, Church Street, Lucknow, 773390",90,17,1,0
ORD03385,0,2,0,360.0,electronics,"Door No. 5, Park Street, Guwahati, 199237",90,18,0,1
ORD03386,1,2,0,460.0,grocery,"Door No. 5, Station Road, Patna, 799408",90,11,0,1
ORD03387,0,1,0,840.0,beauty,"Door No. 5, Church Street, Bhopal, 629690",90,0,0,0
ORD03388,1,3,2,820.0,beauty,"Plot No. 17, Model Colony, Ranchi, 757346",90,23,1,0
ORD03389,0,1,5,400.0,fashion,"Door No. 5, Lake View Lane, Mumbai, 118742",90,5,0,0
ORD03390,1,2,0,330.0,grocery,"Plot No. 17, Ashok Vihar, Bhopal, 622808",90,2,1,0
ORD03391,0,2,0,790.0,fashion,"Plot No. 17, Church Street, Opposite Petrol Pump, Guwahati, 680819",100,16,1,0
ORD03392,1,1,0,600.0,fashion,"Gandhi Marg, Ranchi, 441575",63,2,1,0
ORD03393,1,3,1,2430.0,fashion,"23, Ashok Vihar, Lucknow, 177999",90,0,0,1
ORD03394,0,2,1,680.0,fashion,"H.No. 8, Nehru Nagar, Opposite Petrol Pump, Bhopal, 539864",100,2,0,1
ORD03395,1,1,2,1980.0,fashion,"Door No. 5, Model Colony, Jaipur, 745758",90,3,1,0
ORD03396,1,1,0,330.0,beauty,"Door No. 5, Nehru Nagar, Indore, 419770",90,5,1,0
ORD03397,1,1,2,260.0,fashion,"23, Station Road, Opposite Petrol Pump, Jaipur",77,6,0,0
ORD03398,1,3,1,340.0,beauty,"Flat 4B, Ashok Vihar, Mirzapur",67,22,1,0
ORD03399,0,2,0,1360.0,fashion,"23, Nehru Nagar, Guwahati, 761243",90,7,0,0
ORD03400,1,1,0,1910.0,fashion,"Plot No. 17, Lake View Lane, Lucknow, 697965",90,12,0,0
ORD03401,0,1,0,420.0,home,"23, Gandhi Marg, Nagpur, 836699",90,3,0,0
ORD03402,0,2,0,500.0,accessories,"Gandhi Marg, Behind Central Mall, Jaipur, 246572",73,5,1,0
ORD03403,1,2,3,330.0,accessories,"Plot No. 17, MG Road, Patna",67,10,0,0
ORD03404,0,2,0,220.0,accessories,"H.No. 8, Model Colony, Near Water Tank, Lucknow",77,0,0,1
ORD03405,1,2,2,1020.0,beauty,"Door No. 5, Ashok Vihar, Near Water Tank, Patna, 842744",100,7,0,0
ORD03406,1,1,1,760.0,beauty,"Flat 4B, Church Street, Near Govt School, Pune, 396860",100,21,0,1
ORD03407,1,2,0,670.0,beauty,"H.No. 8, Nehru Nagar, Near City Hospital, Ranchi, 264074",100,1,1,0
ORD03408,1,3,1,290.0,beauty,"23, Nehru Nagar, Guwahati, 851910",90,7,0,0
ORD03409,0,1,0,1780.0,fashion,"Ashok Vihar, Ranchi",40,19,1,1
ORD03410,0,2,0,490.0,home,"23, MG Road, Opposite Petrol Pump, Pune, 180415",100,8,1,0
ORD03411,0,2,0,920.0,electronics,"H.No. 8, Lake View Lane, Indore, 171476",90,3,1,0
ORD03412,0,2,0,280.0,electronics,"23, Sector 12, Guwahati, 293536",90,16,1,0
ORD03413,0,1,0,590.0,home,"Station Road, Mirzapur, 665637",63,6,0,0
ORD03414,0,3,0,790.0,fashion,"H.No. 8, Nehru Nagar, Jaipur, 849686",90,9,0,1
ORD03415,1,2,0,810.0,electronics,"Flat 4B, MG Road, Opposite SBI Bank, Patna",77,4,0,0
ORD03416,1,2,0,730.0,fashion,"Plot No. 17, Park Street, Behind Central Mall, Lucknow, 616510",100,9,0,0
ORD03417,0,2,3,890.0,accessories,"Plot No. 17, Model Colony, Behind Central Mall, Guwahati",77,11,0,1
ORD03418,1,1,0,340.0,fashion,"23, Station Road, Kanpur",67,20,0,0
ORD03419,0,1,2,750.0,fashion,"23, Sector 12, Pune",67,19,1,0
ORD03420,0,2,0,710.0,accessories,"Flat 4B, Ashok Vihar, Indore, 529387",90,5,1,0
ORD03421,1,1,1,760.0,electronics,"H.No. 8, Station Road, Kanpur, 317282",90,0,0,0
ORD03422,1,2,0,690.0,fashion,"H.No. 8, Park Street, Guwahati, 150800",90,2,0,1
ORD03423,1,2,4,310.0,electronics,"Station Road, Ranchi, 558559",63,6,0,1
ORD03424,0,2,0,300.0,fashion,"Flat 4B, Ashok Vihar, Indore",67,10,0,1
ORD03425,1,2,2,200.0,fashion,"Lake View Lane, Behind Central Mall, Jaipur, 811448",73,23,1,0
ORD03426,1,2,0,1090.0,fashion,"Plot No. 17, Park Street, Bhopal, 464330",90,11,0,0
ORD03427,1,1,0,1090.0,electronics,"Plot No. 17, Lake View Lane, Guwahati, 453975",90,8,0,0
ORD03428,1,2,1,1100.0,grocery,"23, Church Street, Near Water Tank, Ranchi, 154174",100,0,0,0
ORD03429,1,2,0,800.0,home,"Door No. 5, MG Road, Patna, 195426",90,3,0,0
ORD03430,1,2,0,200.0,beauty,"Door No. 5, Sector 12, Lucknow, 447092",90,1,0,0
ORD03431,1,1,0,360.0,fashion,"Door No. 5, Model Colony, Opposite SBI Bank, Nagpur, 666595",100,1,0,0
ORD03432,1,2,1,740.0,electronics,"Door No. 5, Model Colony, Near City Hospital, Patna",77,16,0,0
ORD03433,1,1,4,720.0,grocery,"H.No. 8, Park Street, Near Govt School, Mirzapur, 294373",100,20,0,1
ORD03434,0,1,0,580.0,fashion,"23, MG Road, Patna, 658334",90,1,0,1
ORD03435,1,1,2,830.0,accessories,"Flat 4B, Gandhi Marg, Opposite SBI Bank, Indore",77,3,0,0
ORD03436,0,3,0,670.0,electronics,"Plot No. 17, Nehru Nagar, Kanpur, 841988",90,10,1,0
ORD03437,0,1,0,720.0,grocery,"23, Station Road, Near City Hospital, Ranchi, 365410",100,18,0,0
ORD03438,1,1,3,450.0,electronics,"Door No. 5, Sector 12, Opposite Petrol Pump, Mumbai, 283080",100,23,0,0
ORD03439,1,1,3,1200.0,electronics,"23, Station Road, Near City Hospital, Ranchi, 829855",100,12,0,0
ORD03440,1,1,2,510.0,grocery,"Plot No. 17, Nehru Nagar, Near Govt School, Nagpur",77,21,0,0
ORD03441,0,2,0,300.0,grocery,"Nehru Nagar, Near Govt School, Mumbai, 122719",73,20,0,0
ORD03442,0,1,0,420.0,fashion,"Flat 4B, Gandhi Marg, Lucknow",67,17,0,0
ORD03443,0,1,0,540.0,accessories,"Door No. 5, Gandhi Marg, Nagpur, 319562",90,18,0,0
ORD03444,1,2,0,1210.0,fashion,"23, Church Street, Behind Central Mall, Indore",77,23,0,0
ORD03445,1,2,0,650.0,fashion,"H.No. 8, Gandhi Marg, Indore",67,14,0,0
ORD03446,1,2,2,590.0,home,"23, Gandhi Marg, Behind Central Mall, Indore, 834678",100,11,0,1
ORD03447,1,2,3,310.0,beauty,"Door No. 5, Ashok Vihar, Near Water Tank, Bhopal",77,10,1,0
ORD03448,1,1,0,1070.0,accessories,"H.No. 8, Ashok Vihar, Near Water Tank, Pune",77,22,0,0
ORD03449,1,2,0,450.0,electronics,"Gandhi Marg, Lucknow, 474631",63,0,0,0
ORD03450,0,1,2,630.0,fashion,"Plot No. 17, Gandhi Marg, Indore",67,15,0,1
ORD03451,0,2,0,1620.0,beauty,"Plot No. 17, MG Road, Behind Central Mall, Nagpur, 499901",100,12,0,0
ORD03452,1,2,1,900.0,fashion,"H.No. 8, Lake View Lane, Mumbai, 508120",90,5,1,0
ORD03453,1,1,0,250.0,electronics,"23, Lake View Lane, Near Water Tank, Kanpur, 495188",100,22,0,0
ORD03454,0,2,0,230.0,electronics,"Plot No. 17, Nehru Nagar, Opposite Petrol Pump, Indore",77,5,1,0
ORD03455,1,3,5,640.0,fashion,"Flat 4B, MG Road, Pune",67,9,0,0
ORD03456,0,3,0,320.0,electronics,"MG Road, Opposite Petrol Pump, Patna, 141443",73,1,0,0
ORD03457,0,2,0,980.0,electronics,"H.No. 8, Nehru Nagar, Indore, 515860",90,2,0,0
ORD03458,1,2,0,680.0,beauty,"Door No. 5, Lake View Lane, Patna, 373354",90,5,1,0
ORD03459,1,1,3,730.0,beauty,"Park Street, Nagpur",40,15,0,0
ORD03460,1,1,2,440.0,fashion,"Church Street, Behind Central Mall, Mirzapur, 254218",73,5,0,0
ORD03461,0,2,0,1890.0,fashion,"Flat 4B, Lake View Lane, Opposite Petrol Pump, Bhopal",77,23,0,0
ORD03462,0,2,0,3660.0,fashion,"23, Church Street, Ranchi",67,12,0,0
ORD03463,1,3,1,560.0,fashion,"Flat 4B, Ashok Vihar, Lucknow, 506993",90,3,1,1
ORD03464,1,2,0,820.0,beauty,"23, Nehru Nagar, Nagpur, 265241",90,14,0,0
ORD03465,0,2,1,710.0,accessories,"H.No. 8, Station Road, Patna, 543003",90,5,0,1
ORD03466,1,2,0,570.0,beauty,"H.No. 8, Park Street, Bhopal, 752920",90,0,0,0
ORD03467,0,3,0,400.0,beauty,"Plot No. 17, Sector 12, Near Govt School, Pune",77,8,0,0
ORD03468,1,2,1,350.0,electronics,"H.No. 8, Park Street, Opposite Petrol Pump, Kanpur, 626378",100,11,0,0
ORD03469,1,2,0,340.0,electronics,"Door No. 5, Lake View Lane, Ranchi, 703634",90,22,0,0
ORD03470,0,2,2,850.0,accessories,"23, Station Road, Opposite SBI Bank, Bhopal, 593891",100,10,0,0
ORD03471,0,3,0,490.0,accessories,"Door No. 5, Church Street, Near Water Tank, Kanpur, 309738",100,12,0,0
ORD03472,1,1,0,200.0,electronics,"H.No. 8, Sector 12, Opposite Petrol Pump, Indore, 818281",100,0,1,0
ORD03473,1,3,5,870.0,fashion,"23, Station Road, Ranchi",67,18,0,0
ORD03474,1,2,0,650.0,grocery,"Door No. 5, MG Road, Opposite Petrol Pump, Guwahati, 825960",100,20,0,0
ORD03475,1,2,1,1490.0,fashion,"Door No. 5, Station Road, Opposite Petrol Pump, Pune",77,3,0,0
ORD03476,1,2,0,830.0,grocery,"23, Lake View Lane, Near Water Tank, Patna, 222955",100,4,0,0
ORD03477,1,2,1,270.0,grocery,"Flat 4B, Sector 12, Near Govt School, Nagpur, 390780",100,22,0,0
ORD03478,0,1,1,200.0,fashion,"23, Park Street, Indore, 563294",90,16,1,1
ORD03479,0,3,0,430.0,accessories,"Plot No. 17, Nehru Nagar, Behind Central Mall, Mirzapur",77,4,0,1
ORD03480,0,2,2,460.0,accessories,"H.No. 8, Sector 12, Guwahati, 360585",90,18,0,1
ORD03481,0,2,1,1170.0,accessories,"Plot No. 17, Gandhi Marg, Patna, 398342",90,2,0,0
ORD03482,1,1,0,660.0,electronics,"Plot No. 17, Station Road, Bhopal, 203702",90,10,0,0
ORD03483,0,2,1,1310.0,fashion,"23, Model Colony, Indore, 168059",90,1,0,1
ORD03484,1,2,1,300.0,home,"23, MG Road, Pune, 737358",90,21,1,0
ORD03485,1,2,0,1190.0,electronics,"23, MG Road, Bhopal, 777877",90,13,1,0
ORD03486,1,2,0,1030.0,fashion,"Nehru Nagar, Indore, 534351",63,5,0,1
ORD03487,0,2,0,200.0,electronics,"Door No. 5, Church Street, Ranchi",67,18,0,0
ORD03488,0,3,0,1470.0,beauty,"23, Lake View Lane, Lucknow, 430934",90,0,0,0
ORD03489,0,2,2,700.0,fashion,"Door No. 5, Model Colony, Opposite SBI Bank, Bhopal, 184067",100,6,0,0
ORD03490,0,3,0,840.0,electronics,"Flat 4B, Park Street, Indore, 441861",90,1,0,0
ORD03491,0,1,4,400.0,fashion,"H.No. 8, Station Road, Opposite SBI Bank, Lucknow, 354811",100,23,0,0
ORD03492,1,2,0,1430.0,beauty,"MG Road, Ranchi",40,18,1,0
ORD03493,1,2,0,330.0,beauty,"Plot No. 17, Sector 12, Behind Central Mall, Lucknow, 231803",100,0,0,0
ORD03494,1,2,2,1100.0,fashion,"Door No. 5, Sector 12, Near City Hospital, Lucknow, 185276",100,8,0,0
ORD03495,1,3,0,1090.0,accessories,"Plot No. 17, Ashok Vihar, Jaipur, 420196",90,20,0,0
ORD03496,0,1,0,370.0,fashion,"Door No. 5, Church Street, Indore, 121506",90,16,1,0
ORD03497,1,1,0,2190.0,home,"Ashok Vihar, Near City Hospital, Bhopal, 373961",73,9,0,0
ORD03498,1,3,0,760.0,grocery,"Door No. 5, Nehru Nagar, Near Govt School, Ranchi, 657539",100,5,0,0
ORD03499,0,1,0,980.0,grocery,"H.No. 8, Station Road, Jaipur, 649778",90,2,0,0
ORD03500,1,2,5,270.0,fashion,"23, Nehru Nagar, Near Water Tank, Mirzapur, 851022",100,19,1,0
ORD03501,0,2,0,2370.0,accessories,"23, Park Street, Patna, 736488",90,23,0,0
ORD03502,1,3,3,320.0,accessories,"H.No. 8, Sector 12, Opposite SBI Bank, Patna",77,14,0,0
ORD03503,1,1,1,1230.0,home,"Church Street, Lucknow, 358989",63,20,1,0
